Williams Field Ca SKlm Example
5
X
Y
CEC
Ca
Ca Mean
    947.03   1523.05     16.10   4752.00   4432.45
    947.04   1472.69     14.60   4158.00   4026.70
    947.05   1422.45     15.10   4356.00   4161.95
    947.05   1372.09     14.10   3366.00   3891.45
    947.06   1321.73     18.20   5544.00   5000.50
    947.06   1271.37     18.00   5148.00   4946.40
    947.07   1221.02     12.80   3663.00   3539.80
    947.08   1168.99     16.20   4554.00   4459.50
    947.08   1118.64     17.40   4059.00   4784.10
    947.09   1068.28     16.30   4158.00   4486.55
    947.10    352.39     15.10   4455.00   4161.95
    947.10   1018.03     17.60   4653.00   4838.20
    947.10    302.03     15.80   5148.00   4351.30
    947.10    967.68     18.30   4356.00   5027.55
    947.11    251.67     20.80   6435.00   5703.80
    947.11    917.32     18.30   4455.00   5027.55
    947.12    866.96     20.20   5247.00   5541.50
    947.12    151.07     21.10   5346.00   5784.95
    947.12    816.61     23.30   6237.00   6380.05
    947.13    100.71     13.90   3267.00   3837.35
    947.13    757.47     18.20   5247.00   5000.50
    947.13     50.36     16.40   4059.00   4513.60
    947.14    707.22     15.20   4059.00   4189.00
    947.14      0.00     17.00   5148.00   4675.90
    947.14    656.86     21.20   6534.00   5812.00
    947.15    606.51     19.60   5742.00   5379.20
    947.15    556.15     23.50   6237.00   6434.15
    947.16    505.79     21.80   6534.00   5974.30
    947.17    455.44     21.80   6237.00   5974.30
    947.17    405.08     22.20   6534.00   6082.50
    954.74    201.43     22.50   5445.00   6163.65
    997.18   1168.99     22.30   6237.00   6109.55
    997.18   1118.64     18.60   4752.00   5108.70
    997.19   1068.28     17.50   4455.00   4811.15
    997.20   1018.03     17.20   4554.00   4730.00
    997.20    967.68     15.90   4257.00   4378.35
    997.21   1573.41     15.00   4059.00   4134.90
    997.21    917.32     16.30   4059.00   4486.55
    997.22   1523.05     15.20   4257.00   4189.00
    997.22    866.96     17.00   4257.00   4675.90
    997.22   1472.69     13.40   3564.00   3702.10
    997.22    816.61     19.60   5148.00   5379.20
    997.23   1422.45     16.80   5049.00   4621.80
    997.23    757.47     22.80   6831.00   6244.80
    997.24   1372.09     14.40   3465.00   3972.60
    997.24    707.22     18.90   5742.00   5189.85
    997.24   1321.73     18.80   5049.00   5162.80
    997.25    656.86     15.60   4158.00   4297.20
    997.25   1271.37     16.40   4554.00   4513.60
    997.26   1221.02     19.30   4653.00   5298.05
    997.26    556.15     20.40   6237.00   5595.60
    997.27    505.79     19.50   5346.00   5352.15
    997.27    455.44     21.90   6237.00   6001.35
    997.28    405.08     21.10   6336.00   5784.95
    997.29    352.39     19.50   5544.00   5352.15
    997.29    302.03     18.30   5445.00   5027.55
    997.30    251.67     18.90   5742.00   5189.85
    997.31    201.43     15.10   4455.00   4161.95
    997.31    151.07     17.30   5049.00   4757.05
    997.32    100.71     19.40   6039.00   5325.10
    997.33     50.36     20.00   6534.00   5487.40
    997.33      0.00     16.20   4851.00   4459.50
   1003.36    606.51     22.80   6831.00   6244.80
   1047.31   1573.41     13.40   3366.00   3702.10
   1047.31   1523.05     15.30   4158.00   4216.05
   1047.32   1472.69     16.50   4851.00   4540.65
   1047.33   1422.45     17.70   5346.00   4865.25
   1047.33   1372.09     18.90   5049.00   5189.85
   1047.34   1321.73     13.40   3564.00   3702.10
   1047.35   1271.37     14.10   4059.00   3891.45
   1047.36   1221.02     15.50   4455.00   4270.15
   1047.36   1168.99     18.30   4554.00   5027.55
   1047.37   1118.64     20.50   4950.00   5622.65
   1047.38   1068.28     16.20   4257.00   4459.50
   1047.38   1018.03     17.70   4455.00   4865.25
   1047.39    967.68     16.80   4356.00   4621.80
   1047.39    352.39     23.00   7128.00   6298.90
   1047.40    917.32     13.90   3663.00   3837.35
   1047.40    302.03     21.10   5742.00   5784.95
   1047.41    866.96     16.80   4455.00   4621.80
   1047.41    251.67     16.00   5049.00   4405.40
   1047.41    816.61     17.30   4653.00   4757.05
   1047.41    201.43     15.30   4356.00   4216.05
   1047.42    151.07     18.00   5445.00   4946.40
   1047.43    100.71     16.30   4752.00   4486.55
   1047.43    707.22     21.00   6435.00   5757.90
   1047.43     50.36     17.10   4851.00   4702.95
   1047.43    656.86     14.40   3960.00   3972.60
   1047.44      0.00     17.90   5445.00   4919.35
   1047.44    606.51     18.80   5742.00   5162.80
   1047.45    556.15     20.30   6534.00   5568.55
   1047.46    505.79     16.10   4950.00   4432.45
   1047.46    455.44     20.30   6138.00   5568.55
   1047.47    405.08     24.40   7227.00   6677.60
   1064.12    757.47     23.90   7326.00   6542.35
   1097.46   1168.99     16.50   3960.00   4540.65
   1097.47   1118.64     20.20   5445.00   5541.50
   1097.48   1068.28     16.00   4059.00   4405.40
   1097.49   1018.03     20.20   5445.00   5541.50
   1097.49   1573.41     18.30   4950.00   5027.55
   1097.49    967.68     20.60   5544.00   5649.70
   1097.50   1523.05     17.60   5544.00   4838.20
   1097.50    917.32     23.60   5445.00   6461.20
   1097.50   1472.69     20.30   6039.00   5568.55
   1097.51    866.96     24.70   6930.00   6758.75
   1097.51   1422.45     16.80   5247.00   4621.80
   1097.51    816.61     20.80   6138.00   5703.80
   1097.52   1372.09     23.40   6435.00   6407.10
   1097.52    757.47     21.30   6534.00   5839.05
   1097.53   1321.73     13.80   3762.00   3810.30
   1097.53    707.22     20.20   6237.00   5541.50
   1097.53   1271.37     13.80   3861.00   3810.30
   1097.54    656.86     15.60   5148.00   4297.20
   1097.54   1221.02     14.70   3861.00   4053.75
   1097.55    606.51     18.20   5940.00   5000.50
   1097.55    556.15     16.40   4653.00   4513.60
   1097.56    505.79     18.60   5643.00   5108.70
   1097.57    455.44     18.40   5742.00   5054.60
   1097.58    405.08     15.30   4851.00   4216.05
   1097.58    352.39     20.30   6237.00   5568.55
   1097.59    302.03     19.50   6039.00   5352.15
   1097.60    251.67     15.70   4554.00   4324.25
   1097.60    201.43     14.70   4059.00   4053.75
   1097.61    151.07     17.00   4851.00   4675.90
   1097.62    100.71     16.30   5247.00   4486.55
   1097.63     50.36     18.60   5148.00   5108.70
   1097.63      0.00     19.60   5445.00   5379.20
   1140.02   1168.99     19.70   5049.00   5406.25
   1146.17    866.96     31.00   8217.00   8462.90
   1147.66   1118.64     18.50   5247.00   5081.65
   1147.66   1068.28     18.60   4851.00   5108.70
   1147.67   1573.41     15.70   4554.00   4324.25
   1147.67   1018.03     21.50   6435.00   5893.15
   1147.68   1523.05     16.40   4851.00   4513.60
   1147.68    967.68     22.80   6831.00   6244.80
   1147.69   1472.69     15.80   4158.00   4351.30
   1147.69    917.32     23.50   7227.00   6434.15
   1147.69    352.39     20.50   5445.00   5622.65
   1147.69   1422.45     15.90   4554.00   4378.35
   1147.70    302.03     20.30   6732.00   5568.55
   1147.70   1372.09     20.40   5346.00   5595.60
   1147.70    814.49     26.80   8514.00   7326.80
   1147.70    251.67     16.50   4752.00   4540.65
   1147.71   1321.73     21.50   5346.00   5893.15
   1147.71    757.47     15.20   4455.00   4189.00
   1147.71    201.43     15.40   4356.00   4243.10
   1147.72   1271.37     14.00   3564.00   3864.40
   1147.72    707.22     14.10   4059.00   3891.45
   1147.72    151.07     16.30   4653.00   4486.55
   1147.73   1221.02     14.20   3663.00   3918.50
   1147.73    656.86     19.00   5841.00   5216.90
   1147.73    100.71     16.50   4851.00   4540.65
   1147.73    606.51     17.10   5544.00   4702.95
   1147.73     50.36     21.10   6336.00   5784.95
   1147.74    556.15     16.60   5049.00   4567.70
   1147.74      0.00     20.80   6633.00   5703.80
   1147.75    505.79     17.20   5247.00   4730.00
   1147.76    451.21     20.90   5544.00   5730.85
   1147.77    405.08     15.40   4257.00   4243.10
   1189.97   1575.96     17.40   5049.00   4784.10
   1189.98   1525.72     20.60   5940.00   5649.70
   1189.99   1475.36     18.80   5445.00   5162.80
   1189.99   1425.00     19.30   5544.00   5298.05
   1190.00   1374.65     21.00   6138.00   5757.90
   1190.01   1324.29     27.20   8118.00   7435.00
   1190.02   1273.93     20.80   6039.00   5703.80
   1190.03   1223.57     19.30   5445.00   5298.05
   1194.87   1169.55     13.90   3366.00   3837.35
   1194.87   1119.19     13.90   3168.00   3837.35
   1194.88   1068.84     15.80   3663.00   4351.30
   1194.89   1018.59     16.80   3861.00   4621.80
   1194.95    654.20     18.20   4356.00   5000.50
   1194.96    603.95     14.10   3465.00   3891.45
   1194.96    553.59     16.30   4257.00   4486.55
   1194.97    503.24     19.20   5049.00   5271.00
   1194.98    452.88     17.10   4257.00   4702.95
   1194.99    402.52     15.70   4158.00   4324.25
   1195.00    353.72     18.50   4851.00   5081.65
   1195.00    303.36     17.10   3861.00   4702.95
   1195.01    253.01     15.70   3960.00   4324.25
   1195.02    202.65     13.90   3762.00   3837.35
   1195.03    152.29     15.80   4554.00   4351.30
   1195.04    102.05     17.80   4950.00   4892.30
   1195.04     51.69     20.10   5049.00   5514.45
   1195.05      1.33     20.90   5544.00   5730.85
   1240.15   1575.96     18.80   5841.00   5162.80
   1240.16   1525.72     20.60   5940.00   5649.70
   1240.17   1475.36     20.30   6039.00   5568.55
   1240.18   1425.00     18.00   5247.00   4946.40
   1240.19   1374.65     21.00   5742.00   5757.90
   1240.19   1324.29     20.50   5643.00   5622.65
   1240.20   1273.93     16.90   4059.00   4648.85
   1240.21   1223.57     16.50   4653.00   4540.65
   1245.05   1169.55     13.80   3267.00   3810.30
   1245.06   1119.19     15.80   3564.00   4351.30
   1245.07   1068.84     16.90   4554.00   4648.85
   1245.08   1018.59     22.30   5148.00   6109.55
   1245.14    654.20     17.20   4257.00   4730.00
   1245.15    603.95     17.00   3960.00   4675.90
   1245.15    553.59     16.00   4158.00   4405.40
   1245.16    503.24     14.60   3762.00   4026.70
   1245.17    452.88     15.00   3564.00   4134.90
   1245.18    402.52     17.60   4554.00   4838.20
   1245.19    353.72     17.80   4554.00   4892.30
   1245.20    303.36     16.10   3960.00   4432.45
   1245.20    253.01     18.80   4554.00   5162.80
   1245.21    202.65     14.60   3465.00   4026.70
   1245.22    152.29     19.30   4950.00   5298.05
   1245.23    102.05     17.70   4851.00   4865.25
   1245.24     51.69     15.80   4059.00   4351.30
   1245.25      1.33     17.30   4851.00   4757.05
   1290.25   1575.96     15.70   3861.00   4324.25
   1290.26   1525.72     20.30   4950.00   5568.55
   1290.27   1475.36     17.70   4851.00   4865.25
   1290.28   1425.00     17.00   4752.00   4675.90
   1290.29   1374.65     22.00   5445.00   6028.40
   1290.29   1324.29     18.10   5544.00   4973.45
   1290.30   1273.93     16.80   4059.00   4621.80
   1290.31   1223.57     16.30   4356.00   4486.55
   1295.15   1169.55     16.00   3663.00   4405.40
   1295.16   1119.19     16.50   4059.00   4540.65
   1295.17   1068.84     19.80   4752.00   5433.30
   1295.18   1018.59     20.70   4851.00   5676.75
   1295.24    654.20     16.20   3465.00   4459.50
   1295.25    603.95     16.50   4257.00   4540.65
   1295.26    553.59     20.40   5148.00   5595.60
   1295.27    503.24     15.40   3762.00   4243.10
   1295.28    452.88     15.90   3960.00   4378.35
   1295.28    402.52     15.30   3663.00   4216.05
   1295.29    353.72     16.20   4356.00   4459.50
   1295.30    303.36     17.90   4455.00   4919.35
   1295.31    253.01     17.40   4950.00   4784.10
   1295.32    202.65     13.10   3366.00   3620.95
   1295.33    152.29     15.40   4257.00   4243.10
   1295.34    102.05     15.50   4356.00   4270.15
   1295.35     51.69     14.70   3762.00   4053.75
   1295.35      1.33     16.30   4455.00   4486.55
   1340.43   1575.96     18.60   4257.00   5108.70
   1340.44   1525.72     19.80   4752.00   5433.30
   1340.45   1475.36     18.40   4059.00   5054.60
   1340.46   1425.00     19.10   5544.00   5243.95
   1340.47   1374.65     20.80   4950.00   5703.80
   1340.48   1324.29     16.70   4851.00   4594.75
   1340.49   1273.93     17.60   4455.00   4838.20
   1340.50   1223.57     15.90   4059.00   4378.35
   1345.34   1169.55     18.70   4554.00   5135.75
   1345.35   1119.19     17.40   4158.00   4784.10
   1345.36   1068.84     22.80   5841.00   6244.80
   1345.36   1018.59     20.10   4752.00   5514.45
   1345.43    654.20     16.50   4455.00   4540.65
   1345.44    603.95     17.30   4455.00   4757.05
   1345.45    553.59     15.20   3960.00   4189.00
   1345.46    503.24     18.00   4455.00   4946.40
   1345.47    452.88     14.10   3663.00   3891.45
   1345.48    402.52     15.00   3663.00   4134.90
   1345.48    353.72     15.50   4158.00   4270.15
   1345.49    303.36     15.10   4257.00   4161.95
   1345.50    253.01     17.90   5049.00   4919.35
   1345.51    202.65     15.30   4158.00   4216.05
   1345.52    152.29     14.40   3564.00   3972.60
   1345.53    102.05     15.20   3861.00   4189.00
   1345.54     51.69     13.60   3366.00   3756.20
   1345.55      1.33     13.90   3564.00   3837.35
   1390.62   1575.96     27.60   6435.00   7543.20
   1390.63   1525.72     23.50   6039.00   6434.15
   1390.63   1475.36     19.00   4752.00   5216.90
   1390.64   1425.00     20.70   5445.00   5676.75
   1390.65   1374.65     22.30   5049.00   6109.55
   1390.66   1324.29     18.00   5346.00   4946.40
   1390.67   1273.93     14.20   3861.00   3918.50
   1390.68   1223.57     15.60   3663.00   4297.20
   1395.44   1169.55     16.80   3960.00   4621.80
   1395.45   1119.19     15.90   3564.00   4378.35
   1395.46   1068.84     23.00   5841.00   6298.90
   1395.47   1018.59     18.50   4554.00   5081.65
   1395.53    654.20     16.10   3960.00   4432.45
   1395.54    603.95     21.20   5148.00   5812.00
   1395.55    553.59     19.00   4653.00   5216.90
   1395.56    503.24     15.60   4158.00   4297.20
   1395.57    452.88     18.10   4059.00   4973.45
   1395.58    402.52     14.10   3366.00   3891.45
   1395.59    353.72     17.30   4158.00   4757.05
   1395.60    303.36     15.70   3762.00   4324.25
   1395.61    253.01     16.90   4356.00   4648.85
   1395.62    202.65     19.40   5247.00   5325.10
   1395.63    152.29     14.60   3861.00   4026.70
   1395.64    102.05     14.70   3762.00   4053.75
   1395.65     51.69     15.30   3762.00   4216.05
   1395.66      1.33     12.30   3663.00   3404.55
   1440.71   1575.96     25.30   6336.00   6921.05
   1440.72   1525.72     19.20   4752.00   5271.00
   1440.73   1475.36     19.50   3960.00   5352.15
   1440.74   1425.00     20.40   5247.00   5595.60
   1440.75   1374.65     23.70   6039.00   6488.25
   1440.76   1324.29     19.50   5445.00   5352.15
   1440.77   1273.93     16.60   4059.00   4567.70
   1440.78   1223.57     17.30   4653.00   4757.05
   1445.62   1169.55     13.00   3663.00   3593.90
   1445.63   1119.19     15.40   3564.00   4243.10
   1445.64   1068.84     19.30   4950.00   5298.05
   1445.65   1018.59     19.80   5445.00   5433.30
   1445.72    654.20     17.00   4752.00   4675.90
   1445.73    603.95     24.00   5742.00   6569.40
   1445.74    553.59     21.10   5544.00   5784.95
   1445.75    503.24     21.70   5445.00   5947.25
   1445.76    452.88     17.10   4059.00   4702.95
   1445.77    402.52     16.60   4059.00   4567.70
   1445.78    353.72     17.70   4356.00   4865.25
   1445.79    303.36     20.70   5544.00   5676.75
   1445.80    253.01     20.10   5148.00   5514.45
   1445.81    202.65     21.70   5643.00   5947.25
   1445.82    152.29     16.80   4455.00   4621.80
   1445.83    102.05     12.90   3069.00   3566.85
   1445.84     51.69     12.20   3267.00   3377.50
   1445.85      1.33     15.10   4059.00   4161.95
   1490.90   1575.96     26.30   6633.00   7191.55
   1490.91   1525.72     19.60   5148.00   5379.20
   1490.92   1475.36     18.80   4752.00   5162.80
   1490.93   1425.00     25.50   6831.00   6975.15
   1490.94   1374.65     18.40   4653.00   5054.60
   1490.95   1324.29     15.50   4059.00   4270.15
   1490.96   1273.93     15.50   3960.00   4270.15
   1490.97   1223.57     18.00   4653.00   4946.40
   1495.72   1169.55     16.00   4257.00   4405.40
   1495.73   1119.19     16.90   4356.00   4648.85
   1495.74   1068.84     17.00   4554.00   4675.90
   1495.75   1018.59     16.00   4752.00   4405.40
   1495.83    654.20     24.90   5940.00   6812.85
   1495.84    603.95     18.00   4158.00   4946.40
   1495.85    553.59     18.30   4356.00   5027.55
   1495.86    503.24     26.80   6930.00   7326.80
   1495.87    452.88     24.00   5940.00   6569.40
   1495.88    402.52     19.60   4554.00   5379.20
   1495.89    353.72     15.90   4158.00   4378.35
   1495.90    303.36     19.30   5049.00   5298.05
   1495.91    253.01     17.20   4158.00   4730.00
   1495.92    202.65     16.90   4851.00   4648.85
   1495.93    152.29     20.10   5346.00   5514.45
   1495.94    102.05     14.00   3663.00   3864.40
   1495.95     51.69     13.20   3168.00   3648.00
   1495.96      1.33     14.80   3960.00   4080.80
   1540.99   1575.96     24.10   5445.00   6596.45
   1541.00   1525.72     21.20   5445.00   5812.00
   1541.01   1475.36     16.60   4257.00   4567.70
   1541.02   1425.00     20.70   5445.00   5676.75
   1541.04   1374.65     21.60   5148.00   5920.20
   1541.05   1324.29     20.10   5544.00   5514.45
   1541.06   1273.93     18.50   4554.00   5081.65
   1541.07   1223.57     22.90   6435.00   6271.85
   1545.91   1169.55     15.90   4158.00   4378.35
   1545.92   1119.19     15.70   3960.00   4324.25
   1545.93   1068.84     16.40   4455.00   4513.60
   1545.94   1018.59     21.30   5643.00   5839.05
   1546.02    654.20     20.20   6138.00   5541.50
   1546.03    603.95     18.30   5049.00   5027.55
   1546.04    553.59     14.00   4158.00   3864.40
   1546.05    503.24     16.20   4356.00   4459.50
   1546.06    452.88     21.40   5742.00   5866.10
   1546.07    402.52     22.00   5841.00   6028.40
   1546.08    353.72     17.30   4455.00   4757.05
   1546.09    303.36     16.60   4158.00   4567.70
   1546.10    253.01     18.40   4752.00   5054.60
   1546.11    202.65     17.00   4752.00   4675.90
   1546.12    152.29     17.70   4851.00   4865.25
   1546.13    102.05     18.80   5148.00   5162.80
   1546.14     51.69     15.80   4257.00   4351.30
   1546.15      1.33     16.30   4257.00   4486.55
